city,area,name,phone,address,meal,time,lat,lon
台北市,中山區,六條通魷魚羹,02-2564-2226,台北市中山區中山北路一段105巷6號之1,酒客最愛的魷魚羹,平日10:00-03:00 假日10:00-02:00,25.0507072,121.5232881
台北市,中山區,肥前屋,02-2561-7859,台北市中山區中山北路一段121巷13-2號,"小鰻魚飯,蛋捲",11:00-21:00, NA, NA
台北市,中山區,麵屋武藏神山,02-2542-8222,台北市中山區中山北路一段121巷18號,一本拉麵,11:30-22:00,25.0510471,121.5236005
台北市,中山區,蕭家鮮魚湯,02-2581-5058,台北市中山區中山北路一段121巷20號 (七條通),"海吳郭魚湯,石狗公魚湯,乾麵,糖心蛋",一至五 08:30-19:00 六 08:30-15:00 週日公休, NA, NA
台北市,中山區,典藏藝術餐廳,02-2542-7825,台北市中山區中山北路一段135巷16號,"松子羅勒,鮮蝦蛤蜊,義大利圓麵",平日 17:30-21:00 假日:11:30-14:00 17:30-21:00,25.051466,121.5235574
台北市,中山區,二條通綠島小夜曲,02-2531-4594,台北市中山區中山北路一段33巷1號,"羅馬冰咖啡,帕尼尼系餐點",12:00-21:30, NA, NA
台北市,中山區,博多一風堂拉麵,02-2562-9222,台北市中山區中山北路一段85號,刺丸辛味拉麵,11:30-24:00,25.0504883,121.5222772
台北市,中山區,明福台菜餐廳,02-2562-9287,台北市中山區中山北路二段137巷18-1號,"白斬雞,一品佛跳牆,麻油腰花",11:30-14:3017:30-21:00, NA, NA
台北市,中山區,老崔蒸包,02-2581-7014,台北市中山區中山北路二段137巷33號,"蒸包,酸辣湯",05:00-13:00 週一公休,25.0617749,121.5246581
台北市,中山區,米朗琪咖啡館,0-22567-2136,台北市中山區中山北路二段16巷23號1樓,"草莓奶油鬆餅,冰滴咖啡,三明治,水果茶,沙拉,水果鬆餅,馬卡龍",平日07:00-23:00 假日10:30-23:00 每月最後一個週一公休, NA, NA
台北市,中山區,常青餃子館,02-2596-4072,台北市中山區中山北路二段183巷1-4號,"豬肉鍋貼,酸辣湯",11:00-14:00 17:00-20:30 第二、四週一公休,25.0638441,121.5229496
台北市,中山區,Sbrina House紗汀娜好食,02-2593-1001,台北市中山區中山北路二段183巷1號之5,舒芙蕾三吃,平日11:00-22:00 假日08:00-22:00, NA, NA
台北市,中山區,KONAYUKI粉雪 北海道 Style Caf?,02-2522-2020,台北市中山區中山北路二段20巷1號,"季節水果法式吐司,北海道乳酪蛋糕",11:00-21:00,25.0535899,121.5222166
台北市,中山區,巷弄甜點腳踏車,,台北市中山區中山北路二段20巷口 (中山捷運站),烤布蕾,約15:30到捷運中山站 賣完為止, NA, NA
台北市,中山區,An Burger,02-2100-2862,台北市中山區中山北路二段36巷17號,雙層牛肉漢堡,二至五12:00-14:30 18:00-21:30 六日12:00-23:00 週一公休,25.0543912,121.5217204
台北市,中山區,青木定治(晶華店),02-2511-5000,台北市中山區中山北路二段41號B2 (晶華酒店地下2樓),"迷你蛋糕,檸檬馬卡龍",10:00-21:00, NA, NA
台北市,中山區,蔡瑞月舞蹈研究社,02-2523-3645,台北市中山區中山北路二段48巷10號,"水果茶,大久丸,沙拉,水果鬆餅",10:00-23:00,25.0557754,121.5219654
台北市,中山區,徒步3分‧小食光,02-2521-9806,台北市中山區中山北路二段62巷32號,"莫札瑞拉起司野菇堡,起司勁辣雞帕里尼三明治,檸檬接骨木起泡飲,奇異果汁,雙起司手工牛肉惡魔堡",07:00-17:00假日 09:00-17:00 週日公休, NA, NA
台北市,中山區,風林火山居酒屋,02-2581-5365,台北市中山區中山北路二段77巷16號,"烤鳳魚,雞肉丸,雞肉串,茭白筍,燒茄子,梅酒",17:00-24:00 週日公休, NA, NA
台北市,中山區,福利麵包公司,02-2594-6923,台北市中山區中山北路三段23-5號,"奶油大蒜法國麵包,恰巴提尼乳酪,薩芙亞蒂",06:00-23:00,25.0645447,121.5225927
台北市,中山區,這一鍋皇室秘藏鍋物,02-6613-1336,台北市中山區中山北路三段31號,"神仙牛肉,御膳麻辣鍋,松阪豬肉,翡翠鮮蝦滑,白湯老火湯底,福氣粥",11:30-14:00 17:00-01:00, NA, NA
台北市,中山區,圓山大飯店 圓苑,02-2886-8888,台北市中山區中山北路四段1號,紅豆鬆糕,10:00-15:00  15:00-21:00,25.0763881,121.5259891
台北市,中山區,We里手工pizza 日本料理,02-2511-4127,台北市中山區中原街114號,綜合海鮮散壽司,11:30-14:00 16:30-21:00 週一公休, NA, NA
台北市,中山區,驢打滾甜點心舖,02-2517-2731,台北市中山區五常街1號,"宮廷甜點,芸豆卷,驢打滾",13:00-21:00 週日公休,25.0643756,121.5374152
台北市,中山區,京都屋,02-2541-9803,台北市中山區天津街41號,"蒸籠鰻飯,白燒鰻魚,蒸蛋",11:30-14:00 17:30-21:30, NA, NA
台北市,中山區,元吉屋關東煮,02-2511-1377,台北市中山區天津街63號,關東煮,11:30-23:00 週日公休,25.0516192,121.5235351
台北市,中山區,下港?羊肉爐,02-2536-7922,台北市中山區天祥路18號,"紅燒羊肉爐,綜合火鍋",16:00-02:00, NA, NA
台北市,中山區,台灣第一家鹽酥雞,02-2532-1591,台北市中山區北安路530號,"鹽酥雞,炸魷魚,甜不辣",11:00-00:30, NA, NA
台北市,中山區,大直小館,02-2533-1717,台北市中山區北安路535-1號,"煲仔飯,紙包雞,百花油條,炸肥腸,牛甕",11:00-14:00 17:00-21:00 週一公休,25.080034,121.547232
台北市,中山區,永寶餐廳,02-2885-7523,台北市中山區北安路55號B1 (中央廣播電台B1),山東燒雞,11:30-14:00 17:00-20:30 六日公休, NA, NA
台北市,中山區,義麵坊 Casa Della Pasta,02-8509-5717,台北市中山區北安路621巷34號,"燻鮭魚菠菜披薩,蝦仁炒磨菇,松露起司烘蛋",11:30-14:00 17:30-21:00 週日公休,25.082827,121.5471249
台北市,中山區,四平街番茄牛肉麵,02-2509-0220,台北市中山區四平街93號,"番茄牛肉麵,牛肉炒餅",11:00-14:00 17:00-20:00 週日公休, NA, NA
台北市,中山區,燕山湯圓,02-2521-6479,台北市中山區民生西路45巷9弄12號,"獨門好味道-豬肝,鹹湯圓",一至五07:00-19:00 六07:00-17:00 週日公休,25.0589985,121.5212383
台北市,中山區,史記精緻鴛鴦鍋,02-2542-0685,台北市中山區民生東路二段62號,"麻辣鍋,鴛鴦鍋",11:30-14:30 17:00-23:00, NA, NA
台北市,中山區,西域維吾爾傳奇,02-2503-5655,台北市中山區民生東路三段76號1F,"烤肉串燒,烤秋刀魚,金銀饅頭",17:00-02:00, NA, NA
台北市,中山區,一鷺炭火燒鳥工房,02-2504-3668,台北市中山區民權東路二段152巷1號,"明太子雞菲力,燒烤一夜干,深海限定大花蝦",11:30-14:30 17:30-23:30 五11:30-14:30 17:30-0:30 六17:30-0:30 日17:30-23:30,25.0618738,121.5348147
台北市,中山區,大吉林涼麵,02-2592-9481,台北市中山區民權東路二段71巷31號,"貢丸加蛋包湯,涼麵",05:00-14:00 每月第二、四、五個週日公休, NA, NA
台北市,中山區,歐家宴私房菜餐廳,02-25719283,台北市中山區民權東路二段92巷7弄21號,"無菜單(鮮蝦粉絲煲,三杯豬腳,野生靈芝燉烏骨雞湯,八寶鴨,鮮茄牛肉牛肚煲,鮮魷甜豆,北菇蒸滑雞,清蒸魚)",10:00-22:00(預約制),25.0608959,121.5324462
台北市,中山區,樂高餐廳,02-2597-9518,台北市中山區玉門街1號 (花博MAJI市場S17),"機器人鬆餅,杯子蛋糕",11:00-20:00, NA, NA
台北市,中山區,POPEYE波派地中海料理,02-2585-1550,台北市中山區玉門街1號 (花博園區),"法式焦糖布雷,創意英式布丁,巧克力蜜梨夏洛特,西班牙聖酒",11:00-21:00, NA, NA
台北市,中山區,伊通街筒仔米糕,02-2502-1090,台北市中山區伊通街114-1號,"金牌乾意麵,招牌筒仔米糕",11:30-21:00,25.0544939,121.534599
台北市,中山區,敘舊偶劇團,02-2506-7447,台北市中山區伊通街46號2F,蔭豉蚵仔五味鮮魚,11:00-22:00 六日 17:00-22:00, NA, NA
台北市,中山區,原味屋,02-2502-5728,台北市中山區合江街17巷8號,"咖哩椰汁牛肉,椒麻雞,酸辣海鮮湯,月亮蝦餅,清蒸檸檬魚,蝦醬四季豆",11:00-14:00 17:00-21:00,25.0550668,121.5396267
台北市,中山區,89活海產,02-2501-6167,台北市中山區合江街89-1號,"鱈場蟹,波士頓大龍蝦",11:30-14:00 17:00-22:00, NA, NA
台北市,中山區,車庫羊肉爐,02-2503-9503,台北市中山區合江街93巷10號,羊肉爐,18:00-23:00 週日公休, NA, NA
台北市,中山區,128養生甜品店,02-2521-2128,台北市中山區吉林路128號,"蒟蒻紅豆,蓮子薏仁湯,日式紅豆抹茶凍",平日11:00-22:30 假日12:00-22:00,25.0551569,121.5299844
台北市,中山區,長春四神肉粽,02-2563-2905,台北市中山區吉林路132號,"肉包,肉粽,四神湯",12:00-24:00週日公休, NA, NA
台北市,中山區,半斤九兩,02-2541-7333,台北市中山區吉林路142號之1,"白菜滷,米粉炒,白斬雞",11:30-14:00；17:00-02:00,25.0558235,121.5299582
台北市,中山區,鑫?生猛海鮮,02-2537-2698,台北市中山區吉林路254號,"生魚片,海鮮咖哩煲,麻辣臭豆腐",17:00-02:00, NA, NA
台北市,中山區,林家蔬菜羊肉爐,02-2592-5174,台北市中山區吉林路327號,"菜心羊肉爐,滷羊腳",17:00-04:00, NA, NA
台北市,中山區,天下第一鍋,02-2537-7588,台北市中山區吉林路41號,"咖哩火鍋,肥牛,手工丸子",11:30-14:00 17:30-21:00,25.0511615,121.5301761
台北市,中山區,吉林香雞,02-2592-7032,台北市中山區吉林路433巷4號,"冰煙燻手扒雞,蔬果鹹水雞",08:00-18:00 週日公休, NA, NA
台北市,中山區,好記?仔麵,02-2521-5999,台北市中山區吉林路79號,"石頭活海蝦,醋捲,金莎杏鮑菇,擔仔麵",11:30-14:00 17:00-03:00, NA, NA
台北市,中山區,Season甜點概念料理,02-2533-2377,台北市中山區明水路397巷2弄22號,"甜蜜下午茶套餐,盆栽甜點,現點現做千層派",11:00-18:00 週二公休 每月第一週一公休,25.078006,121.546413
台北市,中山區,拉提莎手工泡芙專賣,02-2722-3754,台北市中山區明水路397巷2弄22號1F (捷運大直站),"經典原味泡芙,巧克力泡芙,草莓白乳酪",11:00-20:00, NA, NA
台北市,中山區,瑞德酒窖餐廳La Riche Cellier,02-8502-3386,台北市中山區明水路678號,"火烤緬因州龍蝦佐威士忌風味咖哩醬汁,鴨肝",11:30-14:00 17:30-21:00,25.0839039,121.5510145
台北市,中山區,麒麟極品豬腳,0933-127167,台北市中山區松江路108巷25號,"紅燒豬腳,團圓腿扣,麒麟極品醉豬腳",11:00-20:30 週日公休, NA, NA
台北市,中山區,魚心日式料理,02-2562-1270,台北市中山區松江路124巷31號,"鰻魚飯,茶碗蒸,燒大根",11:30-14:00 17:00-21:00 每月第二、四週日公休, NA, NA
台北市,中山區,尚月中華時尚料理,02-2581-1869,台北市中山區松江路194巷4號,"茶油雞,腐皮羊肉煲",11:30-14:00 17:30-21:00,25.0570277,121.5325165
台北市,中山區,威尼斯義大利餐廳,02-2502-4093,台北市中山區松江路235巷19號,"義式臘腸培根披薩,焦糖烤布雷",11:30-14:30 17:30-21:30, NA, NA
台北市,中山區,東輝韓食館,02-2517-6859,台北市中山區松江路259巷29號,"馬鈴薯豬骨湯,韓式炒飯",11:30-14:00 17:30-21:00 週日公休, NA, NA
台北市,中山區,小六食堂,02-25060065,台北市中山區松江路259巷8號,"海鮮散壽司,海膽三色丼,炙燒鮭魚丼",11:30-14:00 18:00-21:00 週日公休,25.0594629,121.533936
台北市,中山區,唐宮蒙古烤肉,02-2502-6762,台北市中山區松江路283號2樓,"蒙古烤肉,燒餅",11:30-14:00 17:30-21:30, NA, NA
台北市,中山區,不老客家傳統麻糬,0987-529318,台北市中山區松江路297巷 巷口,"花生口味,椰香口味,芋頭,芝麻",夏天 15:00-20:00 冬天 13:00-20:00 賣完為止 週一公休,25.0701905,121.5369304
台北市,中山區,原士林知高飯,02-25179068,台北市中山區松江路313巷22-3號,知高飯,11:00-21:00, NA, NA
台北市,中山區,無名肉羹,,台北市中山區松江路372巷30號,肉羹賣翻天,08:00-12:00, NA, NA
台北市,中山區,8公仔四神湯,02-2523-7581,台北市中山區林森北路105號,"四神湯,燒賣",24H,25.0502582,121.5250538
台北市,中山區,時時爐端燒,02-2541-0009,台北市中山區林森北路107巷34號,"蒜頭醬燒手羽先,叭哩叭哩時時沙拉,照燒豬肉豆腐,冷拌山藥,蒸時蔬",18:00-24:00 週日公休, NA, NA
台北市,中山區,濱松屋,02-2567-5705,台北市中山區林森北路119巷22號,"鰻魚四吃,白燒鰻魚,鰻魚飯",11:30-14:00 17:30-20:00, NA, NA
台北市,中山區,南大門韓國烤肉專門店,02-2571-1017,台北市中山區林森北路119巷63號,"牛小排,辣五花肉,人參雞湯",17:00-04:00 週一公休,25.0503298,121.5272564
台北市,中山區,五味居酒屋,02-2511-1590,台北市中山區林森北路119巷74號,"酥烤牛蒡天婦羅,明太子雞翅,培根蕃茄,胡麻豬肉片",18:00-23:00 週日公休, NA, NA
台北市,中山區,藏日式創作料理,02-2562-3798,台北市中山區林森北路119巷77號,"魚卵,炒花枝,軟骨雞,肉棒押壽司",18:00-23:00, NA, NA
台北市,中山區,台南大胖擔仔麵,02-2563-8644,台北市中山區林森北路133巷3號,"隱身居酒屋裡的台式擔仔麵,醃蛤仔",11:00-14:00 17:30-01:30 週日公休,25.0511266,121.5254678
台北市,中山區,14號公園麻油雞,02-2563-1067,台北市中山區林森北路259巷7號,"麻油乾麵線,麻油雞套餐,蒜醬高麗菜,雞血糕",13:00-01:00 週六~週日14:00-24:00, NA, NA
台北市,中山區,苦茶之家,02-2558-0019,台北市中山區林森北路263號,"苦茶,蜜芋頭",09:00-18:00, NA, NA
台北市,中山區,高家莊米苔目,02-2567-8012,台北市中山區林森北路279號,"米苔目,紅燒大腸,沙拉魚卵,芥末軟絲,紅燒肉,粉肝",19:00-05:30,25.0553327,121.5256078
台北市,中山區,林森北路章記魷魚羹 (100大美食),,台北市中山區林森北路282號新東陽旁邊巷口,招牌綜合羹,19:00-01:00 週日公休, NA, NA
台北市,中山區,阿圖麻油雞,02-2597-7811,台北市中山區林森北路552-2號,"老牌麻油雞,麻油乾麵線,麻油米血",一至六 11:00-24:00 週日 11:00-21:00, NA, NA
台北市,中山區,第一壽司屋,02-2543-2667,台北市中山區長安西路10號,"散壽司,鰻魚飯",11:30-14:00 17:30-21:30,25.0498741,121.5210587
台北市,中山區,柒串燒屋,02-2567-2770,台北市中山區長安東路一段46-1號,"烤秋刀魚,去骨雞腿,烤魷魚",17:00-02:00, NA, NA
台北市,中山區,佰味鮮餐廳,02-2511-9222,台北市中山區長安東路一段51號之3,"香煎豬肚,恩古母豬排鍋,媳婦丸鍋",11:00-14:00 17:00-02:00, NA, NA
台北市,中山區,男子漢燒肉霸,02-2511-9851,台北市中山區長安東路一段52巷2號,"花美男燒肉店,上選牛五花,特選和牛排,雞軟骨",17:30-02:30 週一至24:00,25.0481251,121.5279004
台北市,中山區,阿財蔬菜羊肉,02-2562-5522,台北市中山區長安東路一段58號,"羊肉爐,刈菜炒羊肉,滷羊腳",17:00-02:00, NA, NA
台北市,中山區,臨洋港生猛活海鮮,02-2531-1010,台北市中山區長安東路一段99號,"火管魚生魚片,白帶魚米粉,蜂蜜檸檬雞,胡椒蝦",17:00-02:00, NA, NA
台北市,中山區,老四川麻辣火鍋 (長安東路店),02-2515-2222,台北市中山區長安東路二段112號,"麻辣,白湯鍋底火鍋,老油條,手工蝦仁漿,松板豬,海鮮大拼盤",11:30-01:30,25.048159,121.535716
台北市,中山區,草本仙子,02-2501-8318,台北市中山區長安東路二段129巷7號,健胃整腸又美容的3Q飲品,10:30-20:00, NA, NA
台北市,中山區,三好一公道涼麵攤,0938-096668,台北市中山區長安東路二段171-7號,"涼麵,三合一湯,酸菜鴨",06:00-19:00, NA, NA
台北市,中山區,諭鄉鮮湯包,02-2752-6936,台北市中山區長安東路二段171號,"原盅雞湯,脆皮煎鍋貼,酸辣湯,絲瓜蝦仁湯包",11:00-14:30 17:00-21:00 週一公休,25.0484073,121.5417697
台北市,中山區,老貳樓居酒屋,02-2752-2297,台北市中山區長安東路二段172-1號2樓,"手工製麵疙瘩,午仔魚一夜干",18:00-02:00, NA, NA
台北市,中山區,茂園餐廳,02-2752-8587,台北市中山區長安東路二段185號,"白斬雞,鹹冬瓜蒸魚,白菜滷",11:30-14:00 17:30- 21:00, NA, NA
台北市,中山區,凱薩牛排,02-2731-5441,台北市中山區長安東路二段220號2樓,"菲力牛排,Choice沙朗牛排",11:30-21:30 五至日及假日, NA, NA
台北市,中山區,巴蜀酸辣粉火鍋,02-25082157,台北市中山區長安東路二段76號,"火鍋,手工蝦丸,牛肉酸辣粉",11:00-22:00,25.0483283,121.5337474
台北市,中山區,香港九記海鮮,02-2541-0546,台北市中山區長春路104號,"生抽蝦,清蒸筍殼魚,紹興雞油蒸沙公",11:30-14:00 17:30-23:00, NA, NA
台北市,中山區,螺絲瑪莉義麵坊,02-2521-9822,台北市中山區南京西路12巷13弄9號,"龍蝦醬鮮蝦干貝義大利麵,海鮮焗飯",11:30-14:30 17:30-20:30 週一公休, NA, NA
台北市,中山區,Vegas Vegas維加斯美國餐廳,02-2541-6788,台北市中山區南京東路一段19號,"起司漢堡排飯,墨西哥巨蛋,碳烤沙朗牛肉披薩",一至四12:00-14:30 17:30-01:00六12:00-02:00 日-01:00,25.0524032,121.5239052
台北市,中山區,藏壽司,02-2568-1519,台北市中山區南京東路二段101號B1樓,"干貝握壽司,鮪魚握壽司,黃金酥脆捲,炸黑胡椒豬柳,炸蝦天婦羅,豆乳甜甜甜圈",11:00-22:00, NA, NA
台北市,中山區,富霸王豬腳飯,02-2507-1918,台北市中山區南京東路二段115巷20號,極品豬腳飯,11:20-20:00 週日公休, NA, NA
台北市,中山區,大福和風食堂,02-2515-2221,台北市中山區南京東路二段216號B1樓,日式豬排松阪豬,11:30-14:30 17:30-22:00,25.0517159,121.536194
台北市,中山區,阿娥水餃攤,02-2571-8628,台北市中山區南京東路二段21巷巷口,"韭黃蝦仁豬肉水餃,酸辣湯,小菜",11:30-19:00 假日公休, NA, NA
台北市,中山區,敘舊布袋戲園,02-2523-1118,台北市中山區南京東路二段41巷16弄2號,"懷舊式道地台菜,菜脯蛋,花枝丸,鳳梨蝦球,烤去骨雞腿",11:00-21:00 假日17:00-21:00, NA, NA
台北市,中山區,Loco Food 樂口福,02-2506-8917,台北市中山區南京東路三段89巷5-4號,"鐵盤蛋餅,無敵大牛堡",06:00-14:00 週六06:00-15:00 週日公休,25.052734,121.538881
台北市,中山區,法蘭司蛋糕店,02-2517-1593,台北市中山區建國北路二段151巷30號,"純樸好滋味-維也納牛奶麵包,雞蛋烤布蕾,乳酪球",07:00-22:00, NA, NA
台北市,中山區,劍持屋,02-2516-0951,台北市中山區建國北路二段258巷31號,"鰻魚飯,鮑魚佐白松露醬",11:30-14:00 17:30-22:00 週日公休, NA, NA
台北市,中山區,阿華涼糕,02-2711-9287,台北市中山區建國南路一段14號 對面,市場邊的傳統好味-阿華涼糕,10:00-22:00 週一公休, NA, NA
台北市,中山區,水舞饌,02-8502-3557,台北市中山區堤頂大道二段466號,"燈籠辣椒,拌炒孜然羊肉,蒜香杏片蝦",07:30-24:00,25.081449,121.5618803
台北市,中山區,上城糕餅小舖,02-25010061#22,台北市中山區復興北路368號1樓,"草莓塔,起司蛋糕,香橙豆腐,經典布朗尼,stollen麵包",平日07:15-22:30 假日07:30-22:00, NA, NA
台北市,中山區,慶州館韓式料理,02-2776-9928,台北市中山區復興北路62號1樓之2,"韓式鐵板燒肉,韓式酢醬麵,海鮮煎餅,山東燒雞,韓式豆腐鍋",11:00-14:00 17:00-21:00 週一公休, NA, NA
台北市,中山區,冰筷 is chopstix,02-2752-0818,台北市中山區復興南路一段18號1樓,"草莓牛奶冰,奇異果冰沙,香蕉芝麻牛奶冰沙,桂圓芙樂冰",11:30-22:00,25.046732,121.543692
台北市,中山區,DONO原宿廚房,02-2175-3883,台北市中山區敬業三路22號(美麗華),日式蛋包飯,11:00-21:30, NA, NA
台北市,中山區,維多麗亞酒店,02-8502-0000,台北市中山區敬業四路168號,精緻套餐,11:30-14:30 17:30-22:00, NA, NA
台北市,中山區,春川達卡比,02-2523-2073,台北市中山區新生北路一段146號,"達卡比兩人套餐(辣醬烤雞丁),烤五花肉兩人套餐",17:30-24:00, NA, NA
台北市,中山區,馬友友印度廚房餐廳,02-2543-1817,台北市中山區新生北路一段38號,"香烤羊排番紅花咖哩,九層塔豆腐,純印度炭烤黃金虎蝦,手做印度烤餅",週一17:00-22:00 二至五12:00-15:00 17:00-22:00 假日全天營業,25.0462455,121.5315351
台北市,中山區,二鬍豪邁廚房,0912-689625,台北市中山區新生北路二段60巷42-1號B1,"川味麻婆豆腐,雞湯火鍋,鹽烤鯛魚",17:30-01:00 假日11:30-01:00, NA, NA
台北市,中山區,香滿園滷肉飯,02-2557-2229,台北市中山區萬全街8巷巷口,"滿嘴黏滑-滷肉飯,小菜",06:0014:00 六日公休, NA, NA
台北市,中山區,普魯士德國豬腳,0928-006529,台北市中山區農安街2巷1號(晴光市場),"煙燻滷味,德國豬腳",10:30-20:30 (12:00出爐),25.0640694,121.5230224
台北市,中山區,Hana錵,02-2596-7204,台北市中山區農安街32號,"鐵板燒,松露鵝肝",11:30-14:30 17:30-22:00, NA, NA
台北市,中山區,德惠街豬血糕,,台北市中山區德惠街167巷2號門前攤位,好吃豬血糕,11:00-20:00 週日公休, NA, NA
台北市,中山區,66 平方 Caf?,02-2515-9797,台北市中山區興安街10-2號,"炸肉餅南瓜咖哩蛋包飯,焗烤薄餅",平日12:00-20:30 週六12:30-20:00 隔週休, NA, NA
台北市,中山區,福德涼麵,02-2503-8553,台北市中山區興安街76號,"涼麵,貢丸(海瑞)",14:00-18:00休息，其餘時間均營業 週日晚至週一上午公休,25.0559708,121.5411341
台北市,中山區,阿伯魷魚嘴羹,,台北市中山區興安街及合江街口,"魷魚嘴羹,油飯羹湯",06:00-14:00 週日公休, NA, NA
台北市,中山區,光華碳烤玉米,0913-618560,台北市中山區遼寧夜市(福聚宮對面),堅持傳統的好滋味-香噴噴烤玉米,12:00-23:30, NA, NA
台北市,中山區,北海道活魷魚,,台北市中山區遼寧街&朱崙街口(第三攤),"日本人也說喔伊系的-魷魚羹,燙魷魚,乾麵",15:30-24:00 賣完為止 週六日公休, NA, NA
台北市,中山區,正記筒仔米糕,,台北市中山區遼寧街&朱崙街口(第四攤),"熱賣四十年的-筒仔米糕,麻油腰子湯",16:00-24:00 週六日公休,25.04996,121.5421971
台北市,中山區,徐淮人家,02-2751-4325,台北市中山區遼寧街45巷2號,"羊蠍子,地鍋雞,蒜爆魚",11:00-14:00 17:00-23:00, NA, NA
台北市,中山區,冇有有麵擔,02-2776-0443,台北市中山區遼寧街48號,"第一名的-滷肉飯,百花釀,油條香酥,皮皮挫",11:00-14:00 17:00-22:00 每月的第二、四週日公休, NA, NA
台北市,中山區,遼寧夜市燒麻糬,02-2740-7515,台北市中山區遼寧街69號 對面,"芋頭湯圓,花生湯+油條,燒麻糬",15:00-00:30,25.0492533,121.5421936
台北市,中山區,郭記擔仔麵,02-2740-0882,台北市中山區遼寧街79號 對面,"擔仔麵,鯊魚煙,魚卵沙拉,招牌關東煮",12:00-01:00 週一公休, NA, NA
台北市,中山區,四鄉五島馬祖麵食館,02-2771-5406,台北市中山區遼寧街7號,"黑麻麵,綜合湯,黑心水餃,黑心麵(黑芝麻)",24H, NA, NA
台北市,中山區,八腳老大養生粥火鍋,02-2515-3519,台北市中山區錦州街241巷1弄17號,螃蟹粥火鍋,12:00-14:30 17:30-22:00 假日12:00-22:30 週一公休, NA, NA
台北市,中山區,香港裕記燒臘,02-2501-8373,台北市中山區龍江路170號,招牌飯,11:00-22:00,25.055262,121.540322
台北市,中山區,阿財肉圓,02-2751-7426,台北市中山區龍江路21巷13號,肉圓,08:30-13:30 週日公休, NA, NA
台北市,中山區,酒窩燒烤居酒屋,02-2502-7928,台北市中山區龍江路233號,"烤魚,烤九孔,山葵牛肉,烤山藥",18:00-01:00 週日公休, NA, NA
台北市,中山區,孚羅起士蛋糕咖啡館,02-2503-8456,台北市中山區龍江路281巷21號,起士蛋糕,一至六 12:00-22:00 日12:00-18:00, NA, NA
台北市,中山區,丹麥之屋,02-2518-9036,台北市中山區龍江路98號,"丹麥菠羅,墨魚丹麥菠羅",平日07:30-22:30 假日08:30-22:30,25.0524767,121.5402949
台北市,中山區,阿富海產粥(雙城夜市),0932-194704,台北市中山區雙城街 (雙城美食一條街第23攤),"招牌海鮮粥,麻油炒雙腰,炒雞胇,炸三鮮",17:00-04:00 週一公休, NA, NA
台北市,中山區,晴光明傳統美食坊,0953-996697,台北市中山區雙城街10巷31號,餛飩湯圓,10:30-20:00, NA, NA
台北市,中山區,晴光紅豆餅,02-2591-8496,台北市中山區雙城街12巷16-1號(晴光市場70號攤位),"紅豆,奶油,蘿蔔絲,紅豆餅",11:00-19:00, NA, NA
台北市,中山區,脆皮甜甜圈,0958-900138,台北市中山區雙城街12巷28號,"脆皮甜甜圈,芋頭甜甜圈",11:00-19:00,25.0645006,121.5230847
台北市,中山區,一品香滷味,02-2597-4292,台北市中山區雙城街12巷3之3號 (晴光市場內),"好吃滷味-百頁豆腐,甜不辣,素雞,海帶,白蘿蔔",10:00-20:00 每月第2、4 個週日公休, NA, NA
台北市,中山區,阿宏烏骨雞,02-2593-5650,台北市中山區雙城街14號 (屈臣氏前 雙城美食26號攤),"烏骨麻油雞,海鮮麵",17:00-01:00, NA, NA
台北市,中山區,阿萬鵝肉,02-2591-2237,台北市中山區雙城街17號之1(晴光市場),"鹽水鵝肉,鵝肝油麵",11:30-02:30, NA, NA
台北市,中山區,Bear House,02-2599-4186,台北市中山區雙城街32巷2號之四2樓,HALO-HALO菲律賓剉冰,假日營業 11:00-21:00,25.0661346,121.5241405
台北市,松山區,台灣建國啤酒廠346餐廳,02-2771-9131,台北市松山區八?路二段85號,"生啤酒,熱炒小菜",17:00-24:00, NA, NA
台北市,松山區,銀記手?刀切牛肉麵,02-2351-5575,台北市松山區八德路一段82巷9弄15號,"炸醬,辣肉醬,手?刀切麵",11:00-20:00, NA, NA
台北市,松山區,艾隆義大利麵食館,02-2579-3661,台北市松山區八德路三段121-2號,"TOP1五星義大利麵義大利麵-肉醬麵,培根蛋奶麵",平日10:30~21:30 假日11:00~21:30, NA, NA
台北市,松山區,村子口眷村料理,02-2579-6455,台北市松山區八德路三段12巷52弄34號,"魯蓮藕,眷村滷菜,麵點",11:30-14:00 17:00-21:00 每月第2、4週週日公休,25.0462634,121.5494418
台北市,松山區,ㄒ一ㄠ台灣美食堂,02-2578-5518,台北市松山區八德路三段12巷52弄6號,"巨無霸火燒蝦捲,臭豆腐炒飯,花枝蝦餅",11:30-14:30 17:30-20:30, NA, NA
台北市,松山區,棻蘭家廚,02-2570-6608,台北市松山區八德路三段12巷70弄14號,老闆娘冰箱有什麼菜 就吃什麼,11:00-14:00 17:00-21:00 週日公休, NA, NA
台北市,松山區,義大利小吃,02-2577-4338,台北市松山區八德路三段155巷12弄1之1號,"提拉米蘇,芥辣烤春雞,義大利麵,海鮮總匯批薩",11:00-21:00 週日公休, NA, NA
台北市,松山區,中崙蕃茄麵,02-2578-2213,台北市松山區八德路三段74巷14弄5號,湯頭濃郁料多味美-蕃茄麵,11:10-15:30 週日公休,25.047536,121.55231
台北市,松山區,巧味亭,0920-127555,台北市松山區八德路三段76號 (中崙市場內),生魚片鰻魚飯,16:30-23:00, NA, NA
